brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,2208435,07-04-2025,19,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3058072,08-04-2025,18,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3057607,09-04-2025,17,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3052944,10-04-2025,16,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3058583,11-04-2025,15,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3058828,14-04-2025,12,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3059845,15-04-2025,11,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3060944,16-04-2025,10,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3054516,17-04-2025,9,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3055367,18-04-2025,8,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3055367,19-04-2025,7,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3055367,20-04-2025,6,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,3055367,21-04-2025,5,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,1994518,22-04-2025,4,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,2627361,23-04-2025,3,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,2627361,24-04-2025,2,HAN0737
Vietnam Airlines,26-04-2025,04:55:00,26-04-2025,07:05:00,2.17,2817297,25-04-2025,1,HAN0737
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,2208435,07-04-2025,19,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3058072,08-04-2025,18,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3057607,09-04-2025,17,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,10-04-2025,16,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3058583,11-04-2025,15,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,12-04-2025,14,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,13-04-2025,13,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3058828,14-04-2025,12,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3059845,15-04-2025,11,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3060944,16-04-2025,10,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3054516,17-04-2025,9,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,18-04-2025,8,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,19-04-2025,7,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,20-04-2025,6,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3055367,21-04-2025,5,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,2608694,22-04-2025,4,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,2818064,23-04-2025,3,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3052993,24-04-2025,2,HAN0759
Vietnam Airlines,26-04-2025,06:00:00,26-04-2025,08:05:00,2.08,3052161,25-04-2025,1,HAN0759
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,2208435,07-04-2025,19,HAN0769
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,3058072,08-04-2025,18,HAN0769
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,3057607,09-04-2025,17,HAN0769
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,3055367,10-04-2025,16,HAN0769
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,3058583,11-04-2025,15,HAN0769
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,3055367,12-04-2025,14,HAN0769
Vietnam Airlines,26-04-2025,06:15:00,26-04-2025,08:20:00,2.08,3055367,13-04-2025,13,HAN0769
