id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,checked_baggage,hand_luggage,crawl_date
DLI0049,Vietnam Airlines,1.012.986 VND/khách,05:45,05 thg 5,06:40,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0126,Vietnam Airlines,1.161.837 VND/khách,21:10,05 thg 5,22:10,05 thg 5,1h 0m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0089,Vietnam Airlines,1.791.207 VND/khách,10:15,05 thg 5,11:10,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0005,Bamboo Airways,754.708 VND/khách,16:45,06 thg 5,17:40,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0019,VietJet Air,806.978 VND/khách,09:55,06 thg 5,10:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0068,Vietnam Airlines,902.097 VND/khách,08:55,06 thg 5,09:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0111,Vietnam Airlines,1.120.878 VND/khách,17:25,06 thg 5,18:20,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0020,VietJet Air,806.978 VND/khách,09:55,07 thg 5,10:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0069,Vietnam Airlines,901.098 VND/khách,08:55,07 thg 5,09:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0050,Vietnam Airlines,1.016.982 VND/khách,05:45,07 thg 5,06:40,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0091,Vietnam Airlines,1.141.850 VND/khách,10:15,07 thg 5,11:10,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0112,Vietnam Airlines,1.141.850 VND/khách,17:25,07 thg 5,18:20,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0006,Bamboo Airways,754.708 VND/khách,16:45,08 thg 5,17:40,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0021,VietJet Air,805.980 VND/khách,09:55,08 thg 5,10:50,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0070,Vietnam Airlines,975.024 VND/khách,08:55,08 thg 5,09:50,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0113,Vietnam Airlines,1.249.749 VND/khách,17:25,08 thg 5,18:20,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0022,VietJet Air,1.277.798 VND/khách,09:55,09 thg 5,10:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0051,Vietnam Airlines,1.366.476 VND/khách,05:45,09 thg 5,06:40,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0071,Vietnam Airlines,1.491.507 VND/khách,08:55,09 thg 5,09:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0093,Vietnam Airlines,1.596.402 VND/khách,10:15,09 thg 5,11:10,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0114,Vietnam Airlines,1.596.402 VND/khách,17:25,09 thg 5,18:20,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0007,Bamboo Airways,829.158 VND/khách,16:45,10 thg 5,17:40,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0023,VietJet Air,1.140.143 VND/khách,09:55,10 thg 5,10:50,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0115,Vietnam Airlines,1.156.842 VND/khách,17:25,10 thg 5,18:20,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0094,Vietnam Airlines,1.379.619 VND/khách,10:15,10 thg 5,11:10,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0024,VietJet Air,802.988 VND/khách,09:55,11 thg 5,10:50,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
DLI0052,Vietnam Airlines,975.024 VND/khách,05:45,11 thg 5,06:40,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0073,Vietnam Airlines,1.141.850 VND/khách,08:55,11 thg 5,09:50,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0095,Vietnam Airlines,1.141.850 VND/khách,10:15,11 thg 5,11:10,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0116,Vietnam Airlines,1.141.850 VND/khách,17:25,11 thg 5,18:20,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,01-05-2025
DLI0003,Bamboo Airways,782.244 VND/khách,16:45,03 thg 5,17:40,03 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0016,VietJet Air,825.930 VND/khách,09:55,03 thg 5,10:50,03 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0124,Vietnam Airlines,1.151.847 VND/khách,21:10,03 thg 5,22:10,03 thg 5,1h 0m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0065,Vietnam Airlines,1.179.170 VND/khách,08:55,03 thg 5,09:50,03 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0087,Vietnam Airlines,1.752.246 VND/khách,10:15,03 thg 5,11:10,03 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0004,Bamboo Airways,782.244 VND/khách,16:45,04 thg 5,17:40,04 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0017,VietJet Air,811.965 VND/khách,09:55,04 thg 5,10:50,04 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0066,Vietnam Airlines,1.013.985 VND/khách,08:55,04 thg 5,09:50,04 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0135,Vietnam Airlines,1.013.985 VND/khách,22:20,04 thg 5,23:20,04 thg 5,1h 0m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0032,VietJet Air,1.035.405 VND/khách,15:35,04 thg 5,16:30,04 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0018,VietJet Air,811.965 VND/khách,09:55,05 thg 5,10:50,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0049,Vietnam Airlines,1.010.988 VND/khách,05:45,05 thg 5,06:40,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0126,Vietnam Airlines,1.159.839 VND/khách,21:10,05 thg 5,22:10,05 thg 5,1h 0m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0089,Vietnam Airlines,1.791.207 VND/khách,10:15,05 thg 5,11:10,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0005,Bamboo Airways,754.708 VND/khách,16:45,06 thg 5,17:40,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0019,VietJet Air,810.968 VND/khách,09:55,06 thg 5,10:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0068,Vietnam Airlines,1.009.989 VND/khách,08:55,06 thg 5,09:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0111,Vietnam Airlines,1.159.839 VND/khách,17:25,06 thg 5,18:20,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0020,VietJet Air,810.968 VND/khách,09:55,07 thg 5,10:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0069,Vietnam Airlines,894.105 VND/khách,08:55,07 thg 5,09:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0050,Vietnam Airlines,1.009.989 VND/khách,05:45,07 thg 5,06:40,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0112,Vietnam Airlines,1.159.839 VND/khách,17:25,07 thg 5,18:20,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0091,Vietnam Airlines,1.271.727 VND/khách,10:15,07 thg 5,11:10,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0006,Bamboo Airways,754.708 VND/khách,16:45,08 thg 5,17:40,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0021,VietJet Air,810.968 VND/khách,09:55,08 thg 5,10:50,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0070,Vietnam Airlines,1.009.989 VND/khách,08:55,08 thg 5,09:50,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0113,Vietnam Airlines,1.252.746 VND/khách,17:25,08 thg 5,18:20,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0022,VietJet Air,1.280.790 VND/khách,09:55,09 thg 5,10:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0051,Vietnam Airlines,1.383.615 VND/khách,05:45,09 thg 5,06:40,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0071,Vietnam Airlines,1.495.503 VND/khách,08:55,09 thg 5,09:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0093,Vietnam Airlines,1.600.398 VND/khách,10:15,09 thg 5,11:10,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0114,Vietnam Airlines,1.600.398 VND/khách,17:25,09 thg 5,18:20,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0007,Bamboo Airways,754.708 VND/khách,16:45,10 thg 5,17:40,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0023,VietJet Air,1.143.135 VND/khách,09:55,10 thg 5,10:50,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0115,Vietnam Airlines,1.159.839 VND/khách,17:25,10 thg 5,18:20,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0024,VietJet Air,813.960 VND/khách,09:55,11 thg 5,10:50,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,02-05-2025
DLI0052,Vietnam Airlines,993.381 VND/khách,05:45,11 thg 5,06:40,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0073,Vietnam Airlines,1.157.841 VND/khách,08:55,11 thg 5,09:50,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0095,Vietnam Airlines,1.157.841 VND/khách,10:15,11 thg 5,11:10,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0116,Vietnam Airlines,1.179.170 VND/khách,17:25,11 thg 5,18:20,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,02-05-2025
DLI0004,Bamboo Airways,869.953 VND/khách,16:45,04 thg 5,17:40,04 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0017,VietJet Air,854.858 VND/khách,09:55,04 thg 5,10:50,04 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0018,VietJet Air,817.950 VND/khách,09:55,05 thg 5,10:50,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0049,Vietnam Airlines,1.179.170 VND/khách,05:45,05 thg 5,06:40,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0126,Vietnam Airlines,1.179.170 VND/khách,21:10,05 thg 5,22:10,05 thg 5,1h 0m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0089,Vietnam Airlines,1.979.244 VND/khách,10:15,05 thg 5,11:10,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0005,Bamboo Airways,754.708 VND/khách,16:45,06 thg 5,17:40,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0020,VietJet Air,817.950 VND/khách,09:55,07 thg 5,10:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0006,Bamboo Airways,754.708 VND/khách,16:45,08 thg 5,17:40,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0022,VietJet Air,1.290.765 VND/khách,09:55,09 thg 5,10:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0007,Bamboo Airways,754.708 VND/khách,16:45,10 thg 5,17:40,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0023,VietJet Air,1.152.113 VND/khách,09:55,10 thg 5,10:50,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0115,Vietnam Airlines,1.168.830 VND/khách,17:25,10 thg 5,18:20,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0024,VietJet Air,817.950 VND/khách,09:55,11 thg 5,10:50,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,03-05-2025
DLI0052,Vietnam Airlines,989.010 VND/khách,05:45,11 thg 5,06:40,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0073,Vietnam Airlines,1.168.830 VND/khách,08:55,11 thg 5,09:50,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0095,Vietnam Airlines,1.168.830 VND/khách,10:15,11 thg 5,11:10,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0116,Vietnam Airlines,1.168.830 VND/khách,17:25,11 thg 5,18:20,11 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,03-05-2025
DLI0018,VietJet Air,831.915 VND/khách,09:55,05 thg 5,10:50,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0049,Vietnam Airlines,1.140.858 VND/khách,05:45,05 thg 5,06:40,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0126,Vietnam Airlines,1.283.715 VND/khách,21:10,05 thg 5,22:10,05 thg 5,1h 0m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0089,Vietnam Airlines,2.011.986 VND/khách,10:15,05 thg 5,11:10,05 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0005,Bamboo Airways,734.450 VND/khách,16:45,06 thg 5,17:40,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0019,VietJet Air,816.953 VND/khách,09:55,06 thg 5,10:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0068,Vietnam Airlines,1.020.978 VND/khách,08:55,06 thg 5,09:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0111,Vietnam Airlines,1.136.862 VND/khách,17:25,06 thg 5,18:20,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0020,VietJet Air,816.953 VND/khách,09:55,07 thg 5,10:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0069,Vietnam Airlines,908.091 VND/khách,08:55,07 thg 5,09:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0050,Vietnam Airlines,1.020.978 VND/khách,05:45,07 thg 5,06:40,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0112,Vietnam Airlines,1.179.170 VND/khách,17:25,07 thg 5,18:20,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0091,Vietnam Airlines,1.392.606 VND/khách,10:15,07 thg 5,11:10,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0006,Bamboo Airways,734.450 VND/khách,16:45,08 thg 5,17:40,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0021,VietJet Air,816.953 VND/khách,09:55,08 thg 5,10:50,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0070,Vietnam Airlines,1.102.896 VND/khách,08:55,08 thg 5,09:50,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0113,Vietnam Airlines,1.366.522 VND/khách,17:25,08 thg 5,18:20,08 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0022,VietJet Air,1.285.778 VND/khách,09:55,09 thg 5,10:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0051,Vietnam Airlines,1.392.606 VND/khách,05:45,09 thg 5,06:40,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0071,Vietnam Airlines,1.508.490 VND/khách,08:55,09 thg 5,09:50,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0093,Vietnam Airlines,1.610.388 VND/khách,10:15,09 thg 5,11:10,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0114,Vietnam Airlines,1.715.283 VND/khách,17:25,09 thg 5,18:20,09 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0007,Bamboo Airways,734.450 VND/khách,16:45,10 thg 5,17:40,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0023,VietJet Air,1.143.135 VND/khách,09:55,10 thg 5,10:50,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,04-05-2025
DLI0115,Vietnam Airlines,1.249.749 VND/khách,17:25,10 thg 5,18:20,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0094,Vietnam Airlines,1.508.490 VND/khách,10:15,10 thg 5,11:10,10 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,04-05-2025
DLI0005,Bamboo Airways,907.145 VND/khách,16:45,06 thg 5,17:40,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
DLI0027,VietJet Air,840.893 VND/khách,10:05,06 thg 5,10:55,06 thg 5,50m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
DLI0068,Vietnam Airlines,1.103.895 VND/khách,08:55,06 thg 5,09:50,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 10 kg,05-05-2025
DLI0111,Vietnam Airlines,1.171.827 VND/khách,17:25,06 thg 5,18:20,06 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 10 kg,05-05-2025
DLI0050,Vietnam Airlines,1.021.977 VND/khách,05:45,07 thg 5,06:40,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 10 kg,05-05-2025
DLI0069,Vietnam Airlines,1.021.977 VND/khách,08:55,07 thg 5,09:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 10 kg,05-05-2025
DLI0112,Vietnam Airlines,1.479.368 VND/khách,17:25,07 thg 5,18:20,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 10 kg,05-05-2025
DLI0091,Vietnam Airlines,1.679.319 VND/khách,10:15,07 thg 5,11:10,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 23 kg,Hành lý xách tay 10 kg,05-05-2025
DLI0020,VietJet Air,1.876.298 VND/khách,09:55,07 thg 5,10:50,07 thg 5,55m,"Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý 0 kg,Hành lý xách tay 7 kg,05-05-2025
