brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,07-04-2025,14,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,08-04-2025,13,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,09-04-2025,12,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,10-04-2025,11,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,11-04-2025,10,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,12-04-2025,9,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,13-04-2025,8,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,14-04-2025,7,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,15-04-2025,6,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2159075,16-04-2025,5,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2622099,17-04-2025,4,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2622099,18-04-2025,3,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2622099,19-04-2025,2,HAN0011
Bamboo Airways,21-04-2025,07:10:00,21-04-2025,09:20:00,2.17,2622099,20-04-2025,1,HAN0011
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,1971418,07-04-2025,14,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,08-04-2025,13,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,09-04-2025,12,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,10-04-2025,11,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,11-04-2025,10,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,12-04-2025,9,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,13-04-2025,8,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,14-04-2025,7,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,15-04-2025,6,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2159075,16-04-2025,5,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2390587,17-04-2025,4,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2390587,18-04-2025,3,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2390587,19-04-2025,2,HAN0038
Bamboo Airways,21-04-2025,12:50:00,21-04-2025,15:00:00,2.17,2390587,20-04-2025,1,HAN0038
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,07-04-2025,14,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,08-04-2025,13,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,09-04-2025,12,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,10-04-2025,11,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,11-04-2025,10,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,12-04-2025,9,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,13-04-2025,8,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,1971418,14-04-2025,7,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,15-04-2025,6,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,16-04-2025,5,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,17-04-2025,4,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2159075,18-04-2025,3,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2390587,19-04-2025,2,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,2390587,20-04-2025,1,HAN0057
Bamboo Airways,21-04-2025,15:45:00,21-04-2025,17:55:00,2.17,3374111,21-04-2025,0,HAN0057
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,07-04-2025,14,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,08-04-2025,13,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,09-04-2025,12,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,10-04-2025,11,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,11-04-2025,10,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,12-04-2025,9,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,13-04-2025,8,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,1971418,14-04-2025,7,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,1971418,15-04-2025,6,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,16-04-2025,5,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,17-04-2025,4,HAN0072
Bamboo Airways,21-04-2025,18:40:00,21-04-2025,20:50:00,2.17,2159075,18-04-2025,3,HAN0072
Bamboo Airways,21-04-2025,18:45:00,21-04-2025,20:55:00,2.17,2159075,19-04-2025,2,HAN0086
Bamboo Airways,21-04-2025,18:45:00,21-04-2025,20:55:00,2.17,2159075,20-04-2025,1,HAN0086
Bamboo Airways,21-04-2025,18:45:00,21-04-2025,20:55:00,2.17,3714408,21-04-2025,0,HAN0086
