brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1471313,01-05-2025,8,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1475303,02-05-2025,7,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1635900,03-05-2025,6,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1791510,04-05-2025,5,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,2152605,05-05-2025,4,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,2314200,07-05-2025,2,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,2314200,07-05-2025,2,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,3761573,08-05-2025,1,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,3761573,08-05-2025,1,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,2022155,19-04-2025,20,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,2022298,20-04-2025,19,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1648881,21-04-2025,18,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1608968,22-04-2025,17,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1769565,23-04-2025,16,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1619940,24-04-2025,15,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1619940,25-04-2025,14,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1606973,26-04-2025,13,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1648554,27-04-2025,12,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1648818,28-04-2025,11,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1513288,29-04-2025,10,HAN1289
Vietravel Airlines,09-05-2025,05:45:00,09-05-2025,07:55:00,2.17,1513864,30-04-2025,9,HAN1289
