brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1968068,01-05-2025,5,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1475303,16-04-2025,20,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1648533,17-04-2025,19,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1601439,18-04-2025,18,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1807296,19-04-2025,17,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1807423,20-04-2025,16,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1648881,21-04-2025,15,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1760588,22-04-2025,14,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1769565,23-04-2025,13,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1618943,24-04-2025,12,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1619940,25-04-2025,11,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1606973,26-04-2025,10,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1806831,27-04-2025,9,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1807119,28-04-2025,8,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1648990,29-04-2025,7,HAN1286
Vietravel Airlines,06-05-2025,05:45:00,06-05-2025,07:55:00,2.17,1807997,30-04-2025,6,HAN1286
