brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3859021,01-05-2025,3,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3767070,02-05-2025,2,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3777219,14-04-2025,20,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3897009,16-04-2025,18,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3868063,18-04-2025,16,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3868063,20-04-2025,14,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3868063,21-04-2025,13,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3868063,22-04-2025,12,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3860172,24-04-2025,10,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3860961,25-04-2025,9,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3861474,26-04-2025,8,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3860491,27-04-2025,7,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3859964,28-04-2025,6,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3859869,29-04-2025,5,HAN0725
Vietnam Airlines,04-05-2025,04:55:00,04-05-2025,07:05:00,2.17,3860164,30-04-2025,4,HAN0725
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3859021,01-05-2025,3,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3759110,02-05-2025,2,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3868063,19-04-2025,15,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3868063,20-04-2025,14,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3868063,21-04-2025,13,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3868063,22-04-2025,12,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3860172,24-04-2025,10,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3860961,25-04-2025,9,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3861474,26-04-2025,8,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3860491,27-04-2025,7,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3859964,28-04-2025,6,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3859869,29-04-2025,5,HAN0742
Vietnam Airlines,04-05-2025,05:05:00,04-05-2025,07:10:00,2.08,3759110,30-04-2025,4,HAN0742
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3859021,01-05-2025,3,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3759110,02-05-2025,2,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3777219,14-04-2025,20,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3873733,15-04-2025,19,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3897009,16-04-2025,18,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3863152,17-04-2025,17,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3868063,18-04-2025,16,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3868063,19-04-2025,15,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3868063,20-04-2025,14,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3868063,21-04-2025,13,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3868063,22-04-2025,12,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3860172,24-04-2025,10,HAN0746
Vietnam Airlines,04-05-2025,06:00:00,04-05-2025,08:05:00,2.08,3859869,29-04-2025,5,HAN0746
Vietnam Airlines,04-05-2025,07:00:00,04-05-2025,09:05:00,2.08,3859021,01-05-2025,3,HAN0778
