brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3201975,01-05-2025,3,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3231900,02-05-2025,2,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3086265,03-05-2025,1,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2738138,14-04-2025,20,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3202973,15-04-2025,19,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3286551,16-04-2025,18,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3287812,17-04-2025,17,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3287576,18-04-2025,16,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3288699,19-04-2025,15,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3288931,20-04-2025,14,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3168060,21-04-2025,13,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2736143,22-04-2025,12,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3000480,23-04-2025,11,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3209955,24-04-2025,10,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2751105,25-04-2025,9,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2741130,26-04-2025,8,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2813022,27-04-2025,7,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2516693,28-04-2025,6,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,2813767,29-04-2025,5,HAN1284
Vietravel Airlines,04-05-2025,05:45:00,04-05-2025,07:55:00,2.17,3052407,30-04-2025,4,HAN1284
