brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1996284,08-04-2025,15,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1995981,09-04-2025,14,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1995622,10-04-2025,13,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1655343,11-04-2025,12,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1658340,12-04-2025,11,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1659514,13-04-2025,10,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1661393,14-04-2025,9,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1661946,15-04-2025,8,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1662544,16-04-2025,7,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,2009784,17-04-2025,6,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,1994518,18-04-2025,5,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,2221738,19-04-2025,4,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,2206481,20-04-2025,3,HAN0734
Vietnam Airlines,23-04-2025,04:55:00,23-04-2025,07:05:00,2.17,2419478,21-04-2025,2,HAN0734
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1996284,08-04-2025,15,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1995981,09-04-2025,14,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1995622,10-04-2025,13,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1951047,11-04-2025,12,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1954044,12-04-2025,11,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1974024,13-04-2025,10,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1996778,14-04-2025,9,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1997442,15-04-2025,8,HAN0756
Vietnam Airlines,23-04-2025,06:00:00,23-04-2025,08:05:00,2.08,1998160,16-04-2025,7,HAN0756
