brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,1971418,08-04-2025,15,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,09-04-2025,14,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,10-04-2025,13,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,11-04-2025,12,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,12-04-2025,11,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,13-04-2025,10,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,14-04-2025,9,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,15-04-2025,8,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,16-04-2025,7,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,17-04-2025,6,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,18-04-2025,5,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,2159075,19-04-2025,4,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,1971418,20-04-2025,3,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,1971418,21-04-2025,2,HAN0013
Bamboo Airways,23-04-2025,07:10:00,23-04-2025,09:20:00,2.17,3760578,22-04-2025,1,HAN0013
Bamboo Airways,23-04-2025,12:50:00,23-04-2025,15:00:00,2.17,1971418,08-04-2025,15,HAN0040
Bamboo Airways,23-04-2025,12:50:00,23-04-2025,15:00:00,2.17,2159075,09-04-2025,14,HAN0040
Bamboo Airways,23-04-2025,12:50:00,23-04-2025,15:00:00,2.17,2159075,10-04-2025,13,HAN0040
Bamboo Airways,23-04-2025,12:50:00,23-04-2025,15:00:00,2.17,2159075,11-04-2025,12,HAN0040
