brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1470150,08-04-2025,15,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1474110,09-04-2025,14,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1454919,10-04-2025,13,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1481000,11-04-2025,12,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1471605,12-04-2025,11,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1466190,13-04-2025,10,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1646889,14-04-2025,9,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1611960,15-04-2025,8,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1610963,16-04-2025,7,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1648533,17-04-2025,6,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,1806679,18-04-2025,5,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,2022155,19-04-2025,4,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,2203246,20-04-2025,3,HAN1294
Vietravel Airlines,23-04-2025,05:45:00,23-04-2025,07:55:00,2.17,2022038,21-04-2025,2,HAN1294
