brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,1981325,08-04-2025,20,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2402600,09-04-2025,19,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2402600,10-04-2025,18,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2402600,11-04-2025,17,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2169925,12-04-2025,16,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2169925,13-04-2025,15,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2159075,14-04-2025,14,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2159075,15-04-2025,13,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2159075,17-04-2025,11,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2159075,18-04-2025,10,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2159075,19-04-2025,9,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2159075,20-04-2025,8,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2390587,21-04-2025,7,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2361316,22-04-2025,6,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2132639,23-04-2025,5,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2132639,23-04-2025,5,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2132639,24-04-2025,4,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2132639,24-04-2025,4,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,2783730,25-04-2025,3,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,1957165,26-04-2025,2,HAN0018
Bamboo Airways,28-04-2025,07:10:00,28-04-2025,09:20:00,2.17,1923436,27-04-2025,1,HAN0018
Bamboo Airways,28-04-2025,12:50:00,28-04-2025,15:00:00,2.17,2402600,08-04-2025,20,HAN0045
Bamboo Airways,28-04-2025,12:50:00,28-04-2025,15:00:00,2.17,2402600,09-04-2025,19,HAN0045
Bamboo Airways,28-04-2025,12:50:00,28-04-2025,15:00:00,2.17,2402600,10-04-2025,18,HAN0045
Bamboo Airways,28-04-2025,12:50:00,28-04-2025,15:00:00,2.17,2402600,11-04-2025,17,HAN0045
