brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1996284,07-04-2025,15,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1996284,08-04-2025,14,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1995981,09-04-2025,13,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1995622,10-04-2025,12,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1655343,11-04-2025,11,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1658340,12-04-2025,10,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1659514,13-04-2025,9,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1996778,14-04-2025,8,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,1997442,15-04-2025,7,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,2223369,17-04-2025,5,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,2206481,18-04-2025,4,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,2206481,19-04-2025,3,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,2419478,20-04-2025,2,HAN0733
Vietnam Airlines,22-04-2025,04:55:00,22-04-2025,07:05:00,2.17,2608694,21-04-2025,1,HAN0733
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,1996284,07-04-2025,15,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,1996284,08-04-2025,14,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2421252,09-04-2025,13,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2207703,10-04-2025,12,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,1984014,11-04-2025,11,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,1997073,12-04-2025,10,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,1974024,13-04-2025,9,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,1996778,14-04-2025,8,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2209717,15-04-2025,7,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2437997,17-04-2025,5,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2608694,18-04-2025,4,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2820657,19-04-2025,3,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,2820657,20-04-2025,2,HAN0755
Vietnam Airlines,22-04-2025,06:00:00,22-04-2025,08:05:00,2.08,3290077,21-04-2025,1,HAN0755
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1996284,07-04-2025,15,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1996284,08-04-2025,14,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1995981,09-04-2025,13,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1936062,10-04-2025,12,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1939059,11-04-2025,11,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1943055,12-04-2025,10,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1994518,13-04-2025,9,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,1996778,14-04-2025,8,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,2209717,15-04-2025,7,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,2223369,17-04-2025,5,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,2436965,18-04-2025,4,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,2608694,19-04-2025,3,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,2820657,20-04-2025,2,HAN0768
Vietnam Airlines,22-04-2025,06:15:00,22-04-2025,08:20:00,2.08,3290077,21-04-2025,1,HAN0768
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2421620,07-04-2025,15,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2421620,08-04-2025,14,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2421252,09-04-2025,13,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2389608,10-04-2025,12,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2366631,11-04-2025,11,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2371626,12-04-2025,10,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2419478,13-04-2025,9,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2422218,14-04-2025,8,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2423025,15-04-2025,7,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2628661,17-04-2025,5,HAN0787
Vietnam Airlines,22-04-2025,07:00:00,22-04-2025,09:05:00,2.08,2608694,18-04-2025,4,HAN0787
