brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3110370,10-04-2025,20,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3078978,11-04-2025,19,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3114000,12-04-2025,18,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3100420,13-04-2025,17,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3087263,14-04-2025,16,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3090255,15-04-2025,15,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3101228,16-04-2025,14,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3069308,17-04-2025,13,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3072300,18-04-2025,12,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3123173,19-04-2025,11,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3122175,20-04-2025,10,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3113198,21-04-2025,9,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,3110205,22-04-2025,8,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,2995493,24-04-2025,6,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,2586518,25-04-2025,5,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,2368065,26-04-2025,4,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,2358090,27-04-2025,3,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,2187518,28-04-2025,2,HAN0156
VietJet Air,30-04-2025,05:00:00,30-04-2025,07:10:00,2.17,2415945,29-04-2025,1,HAN0156
VietJet Air,30-04-2025,06:00:00,30-04-2025,08:10:00,2.17,2567100,10-04-2025,20,HAN0177
