id,brand,price,start_hour,end_hour,trip_minutes,destination,hand_luggage,checked_baggage,is_holiday,days_left
HAN0106,Bamboo Airways,2852590,21,23,130,HAN,7.0,0.0,2,1
HAN0589,VietJet Air,2770744,20,22,125,HAN,7.0,0.0,2,1
HAN0523,VietJet Air,2770744,18,20,130,HAN,7.0,0.0,2,1
HAN0547,VietJet Air,2770744,19,21,130,HAN,7.0,0.0,2,1
HAN0568,VietJet Air,2770744,20,22,130,HAN,7.0,0.0,2,1
HAN0610,VietJet Air,2770744,20,22,130,HAN,7.0,0.0,2,1
HAN0699,VietJet Air,2770744,23,1,130,HAN,7.0,0.0,2,1
HAN0207,VietJet Air,3053000,7,9,130,HAN,7.0,0.0,2,1
HAN0499,VietJet Air,3053000,17,19,130,HAN,7.0,0.0,2,1
HAN0098,Bamboo Airways,3117758,19,22,130,HAN,7.0,20.0,2,1
HAN0137,VietJet Air,3211292,5,7,130,HAN,7.0,0.0,2,1
HAN0230,VietJet Air,3211292,7,9,130,HAN,7.0,0.0,2,1
HAN0670,VietJet Air,3211292,22,0,130,HAN,7.0,0.0,2,1
HAN0416,VietJet Air,3383986,14,16,125,HAN,7.0,0.0,2,1
HAN0430,VietJet Air,3383986,15,17,130,HAN,7.0,0.0,2,1
HAN0457,VietJet Air,3383986,16,18,130,HAN,7.0,0.0,2,1
HAN0479,VietJet Air,3383986,16,19,130,HAN,7.0,0.0,2,1
HAN0644,VietJet Air,3383986,21,23,130,HAN,7.0,0.0,2,1
HAN0179,VietJet Air,3467310,6,8,130,HAN,7.0,0.0,2,1
HAN0251,VietJet Air,3467310,8,10,130,HAN,7.0,0.0,2,1
HAN0278,VietJet Air,3467310,9,11,130,HAN,7.0,0.0,2,1
HAN0320,VietJet Air,3467310,10,12,130,HAN,7.0,0.0,2,1
HAN0350,VietJet Air,3467310,12,14,130,HAN,7.0,0.0,2,1
HAN0391,VietJet Air,3467310,12,15,130,HAN,7.0,0.0,2,1
HAN0400,VietJet Air,3467310,13,15,130,HAN,7.0,0.0,2,1
HAN1138,Vietnam Airlines,3688833,19,21,125,HAN,12.0,23.0,2,1
HAN1200,Vietnam Airlines,3688833,21,23,125,HAN,12.0,23.0,2,1
HAN1271,Vietnam Airlines,3694561,23,1,120,HAN,12.0,23.0,2,1
HAN0744,Vietnam Airlines,3694561,6,8,125,HAN,12.0,23.0,2,1
HAN0771,Vietnam Airlines,3694561,6,8,125,HAN,12.0,23.0,2,1
HAN1248,Vietnam Airlines,3694561,23,1,125,HAN,12.0,23.0,2,1
HAN0723,Vietnam Airlines,3694561,4,7,130,HAN,12.0,23.0,2,1
HAN0026,Bamboo Airways,3716055,10,12,130,HAN,7.0,20.0,2,1
HAN1068,Vietnam Airlines,3852575,17,19,130,HAN,12.0,23.0,2,1
HAN0797,Vietnam Airlines,3859021,8,10,125,HAN,12.0,23.0,2,1
HAN0820,Vietnam Airlines,3859021,9,11,125,HAN,12.0,23.0,2,1
HAN0841,Vietnam Airlines,3859021,10,12,125,HAN,12.0,23.0,2,1
HAN0869,Vietnam Airlines,3859021,11,13,125,HAN,12.0,23.0,2,1
HAN0891,Vietnam Airlines,3859021,12,14,125,HAN,12.0,23.0,2,1
HAN0919,Vietnam Airlines,3859021,13,15,125,HAN,12.0,23.0,2,1
HAN0970,Vietnam Airlines,3859021,14,16,125,HAN,12.0,23.0,2,1
HAN1012,Vietnam Airlines,3859021,16,18,125,HAN,12.0,23.0,2,1
HAN1091,Vietnam Airlines,3859021,18,20,125,HAN,12.0,23.0,2,1
HAN1116,Vietnam Airlines,3859021,19,21,125,HAN,12.0,23.0,2,1
HAN1160,Vietnam Airlines,3859021,20,22,125,HAN,12.0,23.0,2,1
HAN1223,Vietnam Airlines,3859021,22,0,125,HAN,12.0,23.0,2,1
HAN0001,Bamboo Airways,2622099,5,7,130,HAN,7.0,0.0,2,2
HAN0133,Bamboo Airways,2622099,23,2,130,HAN,7.0,0.0,2,2
HAN1283,Vietravel Airlines,2758088,5,7,130,HAN,7.0,0.0,2,2
HAN0132,Bamboo Airways,2852590,23,1,130,HAN,7.0,0.0,2,2
HAN0138,VietJet Air,2860787,5,7,130,HAN,7.0,0.0,2,2
HAN0159,VietJet Air,3053000,6,8,130,HAN,7.0,0.0,2,2
HAN0180,VietJet Air,3053000,6,8,130,HAN,7.0,0.0,2,2
HAN0252,VietJet Air,3053000,8,10,130,HAN,7.0,0.0,2,2
HAN0279,VietJet Air,3053000,9,11,130,HAN,7.0,0.0,2,2
HAN0671,VietJet Air,3053000,22,0,130,HAN,7.0,0.0,2,2
HAN0700,VietJet Air,3053000,23,1,130,HAN,7.0,0.0,2,2
HAN0500,VietJet Air,3059333,17,19,130,HAN,7.0,0.0,2,2
HAN0099,Bamboo Airways,3117758,19,22,130,HAN,7.0,20.0,2,2
HAN0480,VietJet Air,3167063,16,19,130,HAN,7.0,0.0,2,2
HAN0300,VietJet Air,3211292,9,11,130,HAN,7.0,0.0,2,2
HAN0524,VietJet Air,3211292,18,20,130,HAN,7.0,0.0,2,2
HAN0548,VietJet Air,3211292,19,21,130,HAN,7.0,0.0,2,2
HAN0027,Bamboo Airways,3375607,10,12,130,HAN,7.0,20.0,2,2
HAN0064,Bamboo Airways,3458396,17,20,130,HAN,7.0,20.0,2,2
HAN0208,VietJet Air,3493958,7,9,130,HAN,7.0,0.0,2,2
HAN0321,VietJet Air,3493958,10,12,130,HAN,7.0,0.0,2,2
HAN0351,VietJet Air,3493958,12,14,130,HAN,7.0,0.0,2,2
HAN0458,VietJet Air,3493958,16,18,130,HAN,7.0,0.0,2,2
HAN0569,VietJet Air,3493958,20,22,130,HAN,7.0,0.0,2,2
HAN0611,VietJet Air,3493958,20,22,130,HAN,7.0,0.0,2,2
HAN0645,VietJet Air,3493958,21,23,130,HAN,7.0,0.0,2,2
HAN1013,Vietnam Airlines,3852575,16,18,125,HAN,12.0,23.0,2,2
HAN1161,Vietnam Airlines,3852575,20,22,125,HAN,12.0,23.0,2,2
HAN0946,Vietnam Airlines,3852575,14,16,135,HAN,12.0,23.0,2,2
HAN0745,Vietnam Airlines,3859021,6,8,125,HAN,12.0,23.0,2,2
HAN0765,Vietnam Airlines,3859021,6,8,125,HAN,12.0,23.0,2,2
HAN0772,Vietnam Airlines,3859021,6,8,125,HAN,12.0,23.0,2,2
HAN0777,Vietnam Airlines,3859021,7,9,125,HAN,12.0,23.0,2,2
HAN0798,Vietnam Airlines,3859021,8,10,125,HAN,12.0,23.0,2,2
HAN0821,Vietnam Airlines,3859021,9,11,125,HAN,12.0,23.0,2,2
HAN0892,Vietnam Airlines,3859021,12,14,125,HAN,12.0,23.0,2,2
HAN0945,Vietnam Airlines,3859021,14,16,125,HAN,12.0,23.0,2,2
HAN1062,Vietnam Airlines,3859021,16,18,125,HAN,12.0,23.0,2,2
HAN1092,Vietnam Airlines,3859021,18,20,125,HAN,12.0,23.0,2,2
HAN1111,Vietnam Airlines,3859021,18,20,125,HAN,12.0,23.0,2,2
HAN1185,Vietnam Airlines,3859021,20,22,125,HAN,12.0,23.0,2,2
HAN1224,Vietnam Airlines,3859021,22,0,125,HAN,12.0,23.0,2,2
HAN1249,Vietnam Airlines,3859021,23,1,125,HAN,12.0,23.0,2,2
HAN0724,Vietnam Airlines,3859021,4,7,130,HAN,12.0,23.0,2,2
HAN1069,Vietnam Airlines,3859021,17,19,130,HAN,12.0,23.0,2,2
HAN0002,Bamboo Airways,3117758,5,7,130,HAN,7.0,20.0,2,3
HAN0107,Bamboo Airways,3117758,21,23,130,HAN,7.0,20.0,2,3
HAN0122,Bamboo Airways,3117758,23,1,130,HAN,7.0,20.0,2,3
HAN1284,Vietravel Airlines,3201975,5,7,130,HAN,7.0,0.0,2,3
HAN0139,VietJet Air,3211292,5,7,130,HAN,7.0,0.0,2,3
HAN0100,Bamboo Airways,3458396,19,22,130,HAN,7.0,20.0,2,3
HAN0591,VietJet Air,3493958,20,22,125,HAN,7.0,0.0,2,3
HAN0209,VietJet Air,3493958,7,9,130,HAN,7.0,0.0,2,3
HAN0232,VietJet Air,3493958,7,9,130,HAN,7.0,0.0,2,3
HAN0253,VietJet Air,3765317,8,10,130,HAN,7.0,0.0,2,3
HAN0352,VietJet Air,3765317,12,14,130,HAN,7.0,0.0,2,3
HAN0612,VietJet Air,3765317,20,22,130,HAN,7.0,0.0,2,3
HAN0020,Bamboo Airways,3807193,8,10,130,HAN,7.0,20.0,2,3
HAN0028,Bamboo Airways,3807193,10,12,130,HAN,7.0,20.0,2,3
HAN0417,VietJet Air,3821851,14,16,125,HAN,7.0,0.0,2,3
HAN0181,VietJet Air,3821851,6,8,130,HAN,7.0,0.0,2,3
HAN0322,VietJet Air,3821851,10,12,130,HAN,7.0,0.0,2,3
HAN0343,VietJet Air,3821851,11,13,130,HAN,7.0,0.0,2,3
HAN0352,VietJet Air,3821851,12,14,130,HAN,7.0,0.0,2,3
HAN0401,VietJet Air,3821851,13,15,130,HAN,7.0,0.0,2,3
HAN0432,VietJet Air,3821851,15,17,130,HAN,7.0,0.0,2,3
HAN0481,VietJet Air,3821851,16,19,130,HAN,7.0,0.0,2,3
HAN0501,VietJet Air,3821851,17,19,130,HAN,7.0,0.0,2,3
HAN0549,VietJet Air,3821851,19,21,130,HAN,7.0,0.0,2,3
HAN0570,VietJet Air,3821851,20,22,130,HAN,7.0,0.0,2,3
HAN0634,VietJet Air,3821851,20,23,130,HAN,7.0,0.0,2,3
HAN0672,VietJet Air,3821851,22,0,130,HAN,7.0,0.0,2,3
HAN0742,Vietnam Airlines,3859021,5,7,125,HAN,12.0,23.0,2,3
HAN0746,Vietnam Airlines,3859021,6,8,125,HAN,12.0,23.0,2,3
HAN0778,Vietnam Airlines,3859021,7,9,125,HAN,12.0,23.0,2,3
HAN1140,Vietnam Airlines,3859021,19,21,125,HAN,12.0,23.0,2,3
HAN1186,Vietnam Airlines,3859021,20,22,125,HAN,12.0,23.0,2,3
HAN1202,Vietnam Airlines,3859021,21,23,125,HAN,12.0,23.0,2,3
HAN1225,Vietnam Airlines,3859021,22,0,125,HAN,12.0,23.0,2,3
HAN1251,Vietnam Airlines,3859021,23,1,125,HAN,12.0,23.0,2,3
HAN1274,Vietnam Airlines,3859021,23,1,125,HAN,12.0,23.0,2,3
HAN0725,Vietnam Airlines,3859021,4,7,130,HAN,12.0,23.0,2,3
HAN0123,Bamboo Airways,1971418,23,1,130,HAN,7.0,0.0,0,4
HAN0647,VietJet Air,2069322,21,23,130,HAN,7.0,0.0,0,4
HAN0673,VietJet Air,2069322,22,0,130,HAN,7.0,0.0,0,4
HAN0702,VietJet Air,2069322,23,1,130,HAN,7.0,0.0,0,4
HAN0592,VietJet Air,2238922,20,22,125,HAN,7.0,0.0,0,4
HAN0550,VietJet Air,2238922,19,21,130,HAN,7.0,0.0,0,4
HAN0571,VietJet Air,2238922,20,22,130,HAN,7.0,0.0,0,4
HAN0004,Bamboo Airways,2390587,7,9,130,HAN,7.0,0.0,0,4
HAN0031,Bamboo Airways,2390587,12,15,130,HAN,7.0,0.0,0,4
HAN0065,Bamboo Airways,2390587,18,20,130,HAN,7.0,0.0,0,4
HAN0418,VietJet Air,2431135,14,16,125,HAN,7.0,0.0,0,4
HAN0200,VietJet Air,2431135,6,8,130,HAN,7.0,0.0,0,4
HAN0301,VietJet Air,2431135,9,11,130,HAN,7.0,0.0,0,4
HAN0392,VietJet Air,2431135,12,15,130,HAN,7.0,0.0,0,4
HAN0502,VietJet Air,2431135,17,19,130,HAN,7.0,0.0,0,4
HAN0526,VietJet Air,2431135,18,20,130,HAN,7.0,0.0,0,4
HAN0613,VietJet Air,2431135,20,22,130,HAN,7.0,0.0,0,4
HAN1285,Vietravel Airlines,2507715,5,7,130,HAN,7.0,0.0,0,4
HAN0023,Bamboo Airways,2622099,9,11,130,HAN,7.0,0.0,0,4
HAN0053,Bamboo Airways,2622099,15,17,130,HAN,7.0,0.0,0,4
HAN0161,VietJet Air,2634654,6,8,130,HAN,7.0,0.0,0,4
HAN0182,VietJet Air,2634654,6,8,130,HAN,7.0,0.0,0,4
HAN0210,VietJet Air,2634654,7,9,130,HAN,7.0,0.0,0,4
HAN0233,VietJet Air,2634654,7,9,130,HAN,7.0,0.0,0,4
HAN0254,VietJet Air,2634654,8,10,130,HAN,7.0,0.0,0,4
HAN0323,VietJet Air,2634654,10,12,130,HAN,7.0,0.0,0,4
HAN0353,VietJet Air,2634654,12,14,130,HAN,7.0,0.0,0,4
HAN0433,VietJet Air,2634654,15,17,130,HAN,7.0,0.0,0,4
HAN0281,VietJet Air,2860787,9,11,130,HAN,7.0,0.0,0,4
HAN1117,Vietnam Airlines,3043133,19,21,125,HAN,12.0,23.0,0,4
HAN0972,Vietnam Airlines,3051253,14,16,125,HAN,12.0,23.0,0,4
HAN1010,Vietnam Airlines,3051253,15,17,125,HAN,12.0,23.0,0,4
HAN1015,Vietnam Airlines,3051253,16,18,125,HAN,12.0,23.0,0,4
HAN1041,Vietnam Airlines,3051253,16,18,125,HAN,12.0,23.0,0,4
HAN1203,Vietnam Airlines,3051253,21,23,125,HAN,12.0,23.0,0,4
HAN1071,Vietnam Airlines,3051253,17,19,130,HAN,12.0,23.0,0,4
HAN0140,VietJet Air,3053000,5,7,130,HAN,7.0,0.0,0,4
HAN0388,VietJet Air,3053000,12,14,130,HAN,7.0,0.0,0,4
HAN0940,Vietnam Airlines,3286047,13,15,125,HAN,12.0,23.0,0,4
HAN0948,Vietnam Airlines,3286047,14,16,125,HAN,12.0,23.0,0,4
HAN1094,Vietnam Airlines,3286047,18,20,125,HAN,12.0,23.0,0,4
HAN1187,Vietnam Airlines,3286047,20,22,125,HAN,12.0,23.0,0,4
HAN0482,VietJet Air,3493958,16,19,130,HAN,7.0,0.0,0,4
HAN1163,Vietnam Airlines,3498089,20,22,125,HAN,12.0,23.0,0,4
HAN0823,Vietnam Airlines,3694561,9,11,125,HAN,12.0,23.0,0,4
HAN0844,Vietnam Airlines,3694561,10,12,125,HAN,12.0,23.0,0,4
HAN0871,Vietnam Airlines,3694561,11,13,125,HAN,12.0,23.0,0,4
HAN1226,Vietnam Airlines,3694561,22,0,125,HAN,12.0,23.0,0,4
HAN0800,Vietnam Airlines,3859021,8,10,125,HAN,12.0,23.0,0,4
HAN0894,Vietnam Airlines,3859021,12,14,125,HAN,12.0,23.0,0,4
HAN0991,Vietnam Airlines,3859021,15,17,125,HAN,12.0,23.0,0,4
HAN0124,Bamboo Airways,1773563,23,1,130,HAN,7.0,0.0,0,5
HAN0614,VietJet Air,1704728,20,22,130,HAN,7.0,0.0,0,5
HAN0648,VietJet Air,1704728,21,23,130,HAN,7.0,0.0,0,5
HAN0674,VietJet Air,1704728,22,0,130,HAN,7.0,0.0,0,5
HAN0703,VietJet Air,1704728,23,1,130,HAN,7.0,0.0,0,5
HAN0162,VietJet Air,1888416,6,8,130,HAN,7.0,0.0,0,5
HAN0183,VietJet Air,1888416,6,8,130,HAN,7.0,0.0,0,5
HAN0201,VietJet Air,1888416,6,8,130,HAN,7.0,0.0,0,5
HAN0503,VietJet Air,1888416,17,19,130,HAN,7.0,0.0,0,5
HAN0527,VietJet Air,1888416,18,20,130,HAN,7.0,0.0,0,5
HAN0572,VietJet Air,1888416,20,22,130,HAN,7.0,0.0,0,5
HAN1286,Vietravel Airlines,1968068,5,7,130,HAN,7.0,0.0,0,5
HAN0141,VietJet Air,2069322,5,7,130,HAN,7.0,0.0,0,5
HAN0211,VietJet Air,2069322,7,9,130,HAN,7.0,0.0,0,5
HAN0234,VietJet Air,2069322,7,9,130,HAN,7.0,0.0,0,5
HAN0354,VietJet Air,2069322,12,14,130,HAN,7.0,0.0,0,5
HAN0372,VietJet Air,2069322,12,14,130,HAN,7.0,0.0,0,5
HAN0402,VietJet Air,2069322,13,15,130,HAN,7.0,0.0,0,5
HAN0434,VietJet Air,2069322,15,17,130,HAN,7.0,0.0,0,5
HAN0461,VietJet Air,2069322,16,18,130,HAN,7.0,0.0,0,5
HAN0021,Bamboo Airways,2159075,8,10,130,HAN,7.0,0.0,0,5
HAN0048,Bamboo Airways,2159075,14,16,130,HAN,7.0,0.0,0,5
HAN0054,Bamboo Airways,2159075,15,17,130,HAN,7.0,0.0,0,5
HAN0102,Bamboo Airways,2159075,20,22,130,HAN,7.0,0.0,0,5
HAN0282,VietJet Air,2238922,9,11,130,HAN,7.0,0.0,0,5
HAN0324,VietJet Air,2238922,10,12,130,HAN,7.0,0.0,0,5
HAN0973,Vietnam Airlines,2435413,14,16,125,HAN,12.0,23.0,0,5
HAN0992,Vietnam Airlines,2435413,15,17,125,HAN,12.0,23.0,0,5
HAN1016,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,5
HAN1042,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,5
HAN1063,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,5
HAN1095,Vietnam Airlines,2435413,18,20,125,HAN,12.0,23.0,0,5
HAN1164,Vietnam Airlines,2435413,20,22,125,HAN,12.0,23.0,0,5
HAN1072,Vietnam Airlines,2435413,17,19,130,HAN,12.0,23.0,0,5
HAN0766,Vietnam Airlines,2625875,6,8,125,HAN,12.0,23.0,0,5
HAN0780,Vietnam Airlines,2625875,7,9,125,HAN,12.0,23.0,0,5
HAN0935,Vietnam Airlines,2625875,13,15,125,HAN,12.0,23.0,0,5
HAN0949,Vietnam Airlines,2625875,14,16,125,HAN,12.0,23.0,0,5
HAN1142,Vietnam Airlines,2625875,19,21,125,HAN,12.0,23.0,0,5
HAN1204,Vietnam Airlines,2625875,21,23,125,HAN,12.0,23.0,0,5
HAN1227,Vietnam Airlines,2625875,22,0,125,HAN,12.0,23.0,0,5
HAN1253,Vietnam Airlines,2625875,23,1,125,HAN,12.0,23.0,0,5
HAN0727,Vietnam Airlines,2625875,4,7,130,HAN,12.0,23.0,0,5
HAN0748,Vietnam Airlines,2816458,6,8,125,HAN,12.0,23.0,0,5
HAN0845,Vietnam Airlines,2816458,10,12,125,HAN,12.0,23.0,0,5
HAN0872,Vietnam Airlines,2816458,11,13,125,HAN,12.0,23.0,0,5
HAN0917,Vietnam Airlines,2816458,12,15,125,HAN,12.0,23.0,0,5
HAN0824,Vietnam Airlines,3051253,9,11,125,HAN,12.0,23.0,0,5
HAN0067,Bamboo Airways,1971418,18,20,130,HAN,7.0,0.0,0,6
HAN0212,VietJet Air,1566161,7,9,130,HAN,7.0,0.0,0,6
HAN0142,VietJet Air,1617057,5,7,130,HAN,7.0,0.0,0,6
HAN0163,VietJet Air,1617057,6,8,130,HAN,7.0,0.0,0,6
HAN0184,VietJet Air,1617057,6,8,130,HAN,7.0,0.0,0,6
HAN0483,VietJet Air,1617057,16,19,130,HAN,7.0,0.0,0,6
HAN0528,VietJet Air,1617057,18,20,130,HAN,7.0,0.0,0,6
HAN0552,VietJet Air,1617057,19,21,130,HAN,7.0,0.0,0,6
HAN0649,VietJet Air,1617057,21,23,130,HAN,7.0,0.0,0,6
HAN0675,VietJet Air,1617057,22,0,130,HAN,7.0,0.0,0,6
HAN0704,VietJet Air,1617057,23,1,130,HAN,7.0,0.0,0,6
HAN0419,VietJet Air,1704728,14,16,125,HAN,7.0,0.0,0,6
HAN0235,VietJet Air,1704728,7,9,130,HAN,7.0,0.0,0,6
HAN0256,VietJet Air,1704728,8,10,130,HAN,7.0,0.0,0,6
HAN0373,VietJet Air,1704728,12,14,130,HAN,7.0,0.0,0,6
HAN0393,VietJet Air,1704728,12,15,130,HAN,7.0,0.0,0,6
HAN0403,VietJet Air,1704728,13,15,130,HAN,7.0,0.0,0,6
HAN0435,VietJet Air,1704728,15,17,130,HAN,7.0,0.0,0,6
HAN0462,VietJet Air,1704728,16,18,130,HAN,7.0,0.0,0,6
HAN0504,VietJet Air,1704728,17,19,130,HAN,7.0,0.0,0,6
HAN0573,VietJet Air,1704728,20,22,130,HAN,7.0,0.0,0,6
HAN1287,Vietravel Airlines,1775550,5,7,130,HAN,7.0,0.0,0,6
HAN1254,Vietnam Airlines,1794296,23,1,125,HAN,12.0,23.0,0,6
HAN0283,VietJet Air,1888416,9,11,130,HAN,7.0,0.0,0,6
HAN0325,VietJet Air,1888416,10,12,130,HAN,7.0,0.0,0,6
HAN0103,Bamboo Airways,1971418,20,22,130,HAN,7.0,0.0,0,6
HAN0115,Bamboo Airways,1971418,22,0,130,HAN,7.0,0.0,0,6
HAN1143,Vietnam Airlines,2007654,19,21,120,HAN,12.0,23.0,0,6
HAN1144,Vietnam Airlines,2007654,19,21,125,HAN,12.0,23.0,0,6
HAN1205,Vietnam Airlines,2007654,21,23,125,HAN,12.0,23.0,0,6
HAN1228,Vietnam Airlines,2007654,22,0,125,HAN,12.0,23.0,0,6
HAN0006,Bamboo Airways,2159075,7,9,130,HAN,7.0,0.0,0,6
HAN0033,Bamboo Airways,2159075,12,15,130,HAN,7.0,0.0,0,6
HAN1073,Vietnam Airlines,2197647,17,19,130,HAN,12.0,23.0,0,6
HAN0974,Vietnam Airlines,2221014,14,16,125,HAN,12.0,23.0,0,6
HAN0936,Vietnam Airlines,2435413,13,15,125,HAN,12.0,23.0,0,6
HAN0950,Vietnam Airlines,2435413,14,16,125,HAN,12.0,23.0,0,6
HAN0993,Vietnam Airlines,2435413,15,17,125,HAN,12.0,23.0,0,6
HAN1017,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,6
HAN1043,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,6
HAN1096,Vietnam Airlines,2435413,18,20,125,HAN,12.0,23.0,0,6
HAN1166,Vietnam Airlines,2435413,20,22,125,HAN,12.0,23.0,0,6
HAN0728,Vietnam Airlines,2435413,4,7,130,HAN,12.0,23.0,0,6
HAN0781,Vietnam Airlines,2625875,7,9,125,HAN,12.0,23.0,0,6
HAN0802,Vietnam Airlines,2625875,8,10,125,HAN,12.0,23.0,0,6
HAN0846,Vietnam Airlines,2625875,10,12,125,HAN,12.0,23.0,0,6
HAN0873,Vietnam Airlines,2625875,11,13,125,HAN,12.0,23.0,0,6
HAN0895,Vietnam Airlines,2625875,12,14,125,HAN,12.0,23.0,0,6
HAN1119,Vietnam Airlines,2625875,19,21,125,HAN,12.0,23.0,0,6
HAN0825,Vietnam Airlines,2816458,9,11,125,HAN,12.0,23.0,0,6
HAN0034,Bamboo Airways,2390587,12,15,130,HAN,7.0,0.0,0,7
HAN1288,Vietravel Airlines,1603980,5,7,130,HAN,7.0,0.0,0,7
HAN0595,VietJet Air,1617057,20,22,125,HAN,7.0,0.0,0,7
HAN0143,VietJet Air,1617057,5,7,130,HAN,7.0,0.0,0,7
HAN0164,VietJet Air,1617057,6,8,130,HAN,7.0,0.0,0,7
HAN0186,VietJet Air,1617057,6,8,130,HAN,7.0,0.0,0,7
HAN0213,VietJet Air,1617057,7,9,130,HAN,7.0,0.0,0,7
HAN0484,VietJet Air,1617057,16,19,130,HAN,7.0,0.0,0,7
HAN0505,VietJet Air,1617057,17,19,130,HAN,7.0,0.0,0,7
HAN0574,VietJet Air,1617057,20,22,130,HAN,7.0,0.0,0,7
HAN0650,VietJet Air,1617057,21,23,130,HAN,7.0,0.0,0,7
HAN0676,VietJet Air,1617057,22,0,130,HAN,7.0,0.0,0,7
HAN0705,VietJet Air,1617057,23,1,130,HAN,7.0,0.0,0,7
HAN0236,VietJet Air,1704728,7,9,130,HAN,7.0,0.0,0,7
HAN0257,VietJet Air,1704728,8,10,130,HAN,7.0,0.0,0,7
HAN0345,VietJet Air,1704728,11,13,130,HAN,7.0,0.0,0,7
HAN0374,VietJet Air,1704728,12,14,130,HAN,7.0,0.0,0,7
HAN0436,VietJet Air,1704728,15,17,130,HAN,7.0,0.0,0,7
HAN0463,VietJet Air,1704728,16,18,130,HAN,7.0,0.0,0,7
HAN0529,VietJet Air,1704728,18,20,130,HAN,7.0,0.0,0,7
HAN0617,VietJet Air,1704728,20,22,130,HAN,7.0,0.0,0,7
HAN0355,VietJet Air,1752736,12,14,130,HAN,7.0,0.0,0,7
HAN0284,VietJet Air,2069322,9,11,130,HAN,7.0,0.0,0,7
HAN0773,Vietnam Airlines,2221014,6,8,125,HAN,12.0,23.0,0,7
HAN0326,VietJet Air,2238922,10,12,130,HAN,7.0,0.0,0,7
HAN0068,Bamboo Airways,2390587,18,20,130,HAN,7.0,0.0,0,7
HAN0096,Bamboo Airways,2390587,19,21,130,HAN,7.0,0.0,0,7
HAN0125,Bamboo Airways,2390587,23,1,130,HAN,7.0,0.0,0,7
HAN0975,Vietnam Airlines,2435413,14,16,125,HAN,12.0,23.0,0,7
HAN1018,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,7
HAN1044,Vietnam Airlines,2435413,16,18,125,HAN,12.0,23.0,0,7
HAN0729,Vietnam Airlines,2435413,4,7,130,HAN,12.0,23.0,0,7
HAN1074,Vietnam Airlines,2435413,17,19,130,HAN,12.0,23.0,0,7
HAN0007,Bamboo Airways,2622099,7,9,130,HAN,7.0,0.0,0,7
HAN0024,Bamboo Airways,2622099,9,11,130,HAN,7.0,0.0,0,7
HAN0750,Vietnam Airlines,2625875,6,8,125,HAN,12.0,23.0,0,7
HAN0896,Vietnam Airlines,2625875,12,14,125,HAN,12.0,23.0,0,7
HAN0937,Vietnam Airlines,2625875,13,15,125,HAN,12.0,23.0,0,7
HAN0951,Vietnam Airlines,2625875,14,16,125,HAN,12.0,23.0,0,7
HAN0994,Vietnam Airlines,2625875,15,17,125,HAN,12.0,23.0,0,7
HAN1097,Vietnam Airlines,2625875,18,20,125,HAN,12.0,23.0,0,7
HAN1145,Vietnam Airlines,2625875,19,21,125,HAN,12.0,23.0,0,7
HAN0916,Vietnam Airlines,2625875,12,14,135,HAN,12.0,23.0,0,7
HAN0782,Vietnam Airlines,2816458,7,9,125,HAN,12.0,23.0,0,7
HAN0803,Vietnam Airlines,2816458,8,10,125,HAN,12.0,23.0,0,7
HAN0874,Vietnam Airlines,2816458,11,13,125,HAN,12.0,23.0,0,7
HAN1167,Vietnam Airlines,2816458,20,22,125,HAN,12.0,23.0,0,7
HAN1255,Vietnam Airlines,2816458,23,1,125,HAN,12.0,23.0,0,7
HAN0826,Vietnam Airlines,3051253,9,11,125,HAN,12.0,23.0,0,7
HAN0847,Vietnam Airlines,3051253,10,12,125,HAN,12.0,23.0,0,7
HAN1120,Vietnam Airlines,3051253,19,21,125,HAN,12.0,23.0,0,7
HAN1206,Vietnam Airlines,3051253,21,23,125,HAN,12.0,23.0,0,7
HAN0104,Bamboo Airways,2390587,20,22,130,HAN,7.0,0.0,0,8
HAN1289,Vietravel Airlines,1471313,5,7,130,HAN,7.0,0.0,0,8
HAN0144,VietJet Air,1617057,5,7,130,HAN,7.0,0.0,0,8
HAN0394,VietJet Air,1617057,12,15,130,HAN,7.0,0.0,0,8
HAN0651,VietJet Air,1617057,21,23,130,HAN,7.0,0.0,0,8
HAN0677,VietJet Air,1617057,22,0,130,HAN,7.0,0.0,0,8
HAN0706,VietJet Air,1617057,23,1,130,HAN,7.0,0.0,0,8
HAN0428,VietJet Air,1704728,15,17,125,HAN,7.0,0.0,0,8
HAN0596,VietJet Air,1704728,20,22,125,HAN,7.0,0.0,0,8
HAN0165,VietJet Air,1704728,6,8,130,HAN,7.0,0.0,0,8
HAN0237,VietJet Air,1704728,7,9,130,HAN,7.0,0.0,0,8
HAN0258,VietJet Air,1704728,8,10,130,HAN,7.0,0.0,0,8
HAN0303,VietJet Air,1704728,9,11,130,HAN,7.0,0.0,0,8
HAN0356,VietJet Air,1704728,12,14,130,HAN,7.0,0.0,0,8
HAN0375,VietJet Air,1704728,12,14,130,HAN,7.0,0.0,0,8
